exercise_name,educational_list,parser_list
py_repeated_sequence,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, Printing, Python, TransformingToIntType]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print(), range()]"
py_repeated_sequence2,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, Printing, Python, TransformingToIntType]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonOperator, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, LessOrEqual, Literal, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, input(), int(), print(), range()]"
py_reverse_number,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, Division, FindRemainder, HandlingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith*=, WhileLoopWith+=, WhileLoopWithUpdate]","[*, +, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Larger, Literal, LogicalExpression, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, print()]"
py_score_dict2,"[AccessingDictionary, AddingItemToDictionary, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingDictionary, CreatingList, DefiningStandardFunction, Division, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingFunctionCallingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfElseChecking, IfElseCheckingInForLoop, IndexingDictionary, IndexingList, IndexingString, ManagingVariable, NestedFunctionCall, NonNestedIteration, Printing, Python, ReplacingDictionaryElement, SingleForLoopIteration, UpdatingVariable]","[+, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ConditionalStatement, DefinitionStatement, DictLiteral, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfElseStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, append(), in, len(), print(), range()]"
py_search_list,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingList, DefiningStandardFunction, HandlingFunction, HandlingList, HandlingStandardFunction, IfCheckingInForLoop, IndexingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IfStatement, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, print()]"
py_search_list_count_each,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingOOPMethod, CheckingCondition, CheckingInForLoop, CreatingList, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingFunctionCallingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingString, IfCheckingInForLoop, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, Printing, Python, ReplacingListElement, UpdatingVariable]","[*, +, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), list(), print()]"
py_search_list_total_count,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, CreatingList, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, IfCheckingInForLoop, IndexingList, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, Printing, Python, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IfStatement, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
py_soda_survey,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, Create2DArray, CreatingList, FindMaximum, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, FormattingString, HandlingFunction, HandlingList, HandlingString, IfCheckingInForLoop, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, TwoDimensionalArrayTask, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, ForStatement, FunctionCall, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, ListLiteral, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, format(), len(), list(), print(), range()]"
py_soda_survey_soda_avg,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, Create2DArray, CreatingList, Division, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, NonNestedIteration, Printing, Python, SingleForLoopIteration, TwoDimensionalArrayTask, UpdatingVariable]","[+, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, format(), len(), list(), print(), range()]"
py_soda_survey_soda_respondent_avg,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, Concatenation, Create2DArray, CreatingList, CreatingString, Division, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, FormattingString, HandlingFloat, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, TransformingToFloatType, TwoDimensionalArrayTask, UpdatingVariable]","[+, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, format(), len(), print(), range()]"
py_squares,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[*, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, NumericLiteral, Operator, Statement, StringLiteral, print(), range()]"
py_star_patterns,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, Printing, Python, ReplacingStringContent, TransformingToIntType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonOperator, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, LessOrEqual, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print(), range()]"
py_stars_2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, Printing, Python, ReplacingStringContent, Substraction, TransformingToIntType, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print(), range()]"
py_str_count,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CheckingInForLoop, ConvertStringToLowerCase, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingFunctionCallingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfCheckingInForLoop, IfElseChecking, IndexingString, ManagingVariable, ModifyingStringCase, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleForLoopIteration, SlicingString, TransformingToStringType, UpdatingVariable]","[+, -, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, StringMethod, SubscriptExpression, len(), lower(), print(), range()]"
py_str_count2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionCallingFunction, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CheckingInForLoop, ConvertStringToLowerCase, CreatingString, DefiningStandardFunction, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingFunctionCallingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfCheckingInForLoop, IfElseChecking, IndexingString, ManagingVariable, ModifyingStringCase, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleForLoopIteration, SlicingString, Substraction, TransformingToStringType, UpdatingVariable]","[+, -, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, StringMethod, SubscriptExpression, and, len(), lower(), print(), range()]"
py_str_repeat2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingString, IndexingString, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, ReplacingStringContent, SingleForLoopIteration, UpdatingVariable]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, SubscriptExpression, len(), print(), range(), str()]"
